"rules","support","confidence","coverage","lift","count","imbalance","kulczynski"
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=corto,retweet_verified=Sin verificar} => {difusion=alta}",0.0118486854391899,0.377645502645503,0.0313751530368741,1.45047536606276,1142,0.818134638196916,0.211577194615969
"{1_resp=desde el pasado,n_char=corto,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0131871096262788,0.410927901713547,0.0320910543462472,1.57830768402626,1271,0.81739485807698,0.230788729688367
"{1_resp=desde el pasado,n_char=corto,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0149716752090639,0.3963196923922,0.0377767632960511,1.52219991201662,1443,0.786054521471494,0.226911739078861
"{1_resp=desde el pasado,n_char=corto,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0167769915544396,0.388701923076923,0.0431615861882924,1.49294129074679,1617,0.757462821579766,0.226569818635776
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0102612521010147,0.395916733386709,0.025917702475566,1.52065221157559,989,0.849377889711687,0.217664272487568
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0116515531945799,0.419029850746269,0.0278060218713038,1.60942596137032,1123,0.841019098720498,0.231890792114188
"{1_resp=desde el pasado,n_char=largo,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0128862235687162,0.395038167938931,0.0326201987923056,1.51727778362517,1242,0.813083419765891,0.222266035431967
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0119524392521425,0.41025641025641,0.0291340706770974,1.57572859382057,1152,0.833121495327103,0.228081899238351
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0141623954680335,0.379588431590656,0.0373098711377643,1.45793784225594,1365,0.786752058554437,0.216991952306048
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0128862235687162,0.411940298507463,0.0312817746052167,1.5821961365564,1242,0.821788811553206,0.230717100716232
"{1_resp=desde el pasado,polaridad=Neutro,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0156564503745513,0.399417681312864,0.0391981905335021,1.53409878697284,1509,0.779008149691189,0.22977578893092
"{1_resp=desde el pasado,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0217571745761657,0.395138496325608,0.0550621485339586,1.51766312875009,2097,0.699088468061051,0.239352144472679
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0149612998277687,0.413062159839587,0.0362204561017617,1.58650502469352,1442,0.795895811074679,0.235263047720862
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0133116142018219,0.376798825256975,0.0353281733103692,1.44722341499632,1283,0.796920928865373,0.213963292440395
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0141935216119192,0.402589758681577,0.0352555456413023,1.54628222368884,1368,0.799882023300398,0.228552391096587
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0132078603888693,0.373423291287768,0.0353696748355502,1.43425853434676,1273,0.796364304076386,0.212076274638863
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0203046211948289,0.364432029795158,0.0557157975555602,1.39972455151498,1957,0.691900235029993,0.221209399770457
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde} => {difusion=alta}",0.0163412255400386,0.446175637393768,0.036625095972277,1.71368854241198,1575,0.797219860253614,0.254469822363099
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar} => {difusion=alta}",0.0151169305471976,0.397652838427948,0.0380153970658422,1.52732031056677,1457,0.784952932127028,0.227857263240434
"{1_resp=desde el pasado,n_char=largo,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0158639580004565,0.410359634997316,0.0386586707061485,1.57612506337417,1529,0.782968744274669,0.235645267407003
"{1_resp=desde el pasado,n_char=largo,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0142557738996908,0.372156013001083,0.0383059077421095,1.42939112317966,1374,0.780752954910258,0.213455068746497
"{1_resp=desde el pasado,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0258243240439086,0.378612716763006,0.0682077566350563,1.45419027923217,2489,0.634703039857432,0.238899886714969
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.017503268245108,0.424616159073748,0.0412213898860783,1.63088206917375,1687,0.771402483564646,0.245921692352686
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Sin verificar} => {difusion=alta}",0.0185823078998153,0.401209677419355,0.0463157021020523,1.54098155451631,1791,0.742968271689415,0.236290660021545
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0263742192525575,0.400188916876574,0.065904421987508,1.53706097817797,2542,0.648422363686687,0.250744016101474
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0281484094540474,0.381146389435235,0.0738519640596792,1.46392170664489,2713,0.609376589036916,0.244629941350279
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0113610425183125,0.283385093167702,0.0400904733248947,1.08843636126921,1095,0.761942360836952,0.163510511037505
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter Web App} => {difusion=alta}",0.0102301259571289,0.274269819193324,0.037299495756469,1.05342606652949,986,0.776053135039526,0.156781040145797
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0102093751945384,0.267028493894166,0.0382332800730427,1.02561330591008,984,0.770246447202734,0.153120527332832
"{polaridad=Negativo,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0117760577701231,0.268194706994329,0.0439086136415513,1.03009254202309,1135,0.740023411727147,0.156712321218532
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0107281442593015,0.320918684047176,0.0334294785333361,1.23259682018948,1034,0.801700755076607,0.181061876493979
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0106243904463489,0.281628162816282,0.0377248863895748,1.081688275626,1024,0.774489280300296,0.161217365061604
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Negativo,retweet_es_finde=Finde} => {difusion=alta}",0.0112261625614741,0.373232149016902,0.0300782303749663,1.43352438776389,1082,0.824755676117573,0.208175012900099
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Negativo,retweet_verified=Sin verificar} => {difusion=alta}",0.0123052022161814,0.293129016312407,0.0419787927206325,1.12586119591227,1186,0.75295127709809,0.170195655043906
"{n_char=largo,polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0183229233674338,0.304692891649413,0.060135709987342,1.17027617290802,1766,0.662615025408598,0.187534140094253
"{fecha_inicio_T_momento=Noche,polaridad=Negativo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0141001431802619,0.290633019674936,0.0485152829366479,1.11627447606239,1359,0.718665305691458,0.172394695858031
"{fecha_inicio_T_momento=Tarde,n_char=largo,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0106970181154157,0.302967969438731,0.0353074225477786,1.16365102536239,1031,0.789740042234035,0.172026743944678
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Positivo,retweet_es_finde=Finde} => {difusion=alta}",0.0110497810794547,0.350559578670178,0.0315204083750078,1.34644270787396,1065,0.814866811985074,0.196500001337958
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Positivo,retweet_verified=Sin verificar} => {difusion=alta}",0.0117138054823515,0.272507844557084,0.042985204706273,1.04665860660321,1129,0.74537498221147,0.158749339509753
"{n_char=largo,polaridad=Positivo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0172127575688407,0.280758165510239,0.0613081280737067,1.07834675652378,1659,0.653796346782988,0.173434793283532
"{fecha_inicio_T_momento=Noche,polaridad=Positivo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0132182357701646,0.273273273273273,0.0483700275985142,1.04959849464512,1274,0.717365353556632,0.162021190713308
"{n_char=corto,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0115685501442178,0.40501271340356,0.0285634247058579,1.55558840134143,1115,0.835739937153973,0.224722822789291
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0123363283600672,0.466640502354788,0.0264364715403291,1.79229078257588,1189,0.852304086493025,0.257011173310175
"{fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0129069743313067,0.380660954712362,0.0339067460729182,1.46205723029756,1244,0.80485286525555,0.215117278982068
"{fecha_inicio_T_momento=Tarde,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0107281442593015,0.453111305872042,0.0236766201157893,1.74032732456201,1034,0.865993470503379,0.247158187406412
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0139963893673092,0.522868217054264,0.0267684837417775,2.00825235100518,1349,0.855232668566002,0.288313043730766
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0124400821730199,0.45711017918414,0.0272146251374738,1.75568635092555,1199,0.847386680745154,0.252445262541779
"{n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0116308024319894,0.502240143369176,0.0231578510510261,1.92902325249892,1121,0.872428925777523,0.273456088262256
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,RT_popular=muy muchos} => {difusion=alta}",0.0156149488493702,0.451139088729017,0.034612272000996,1.73275235713239,1505,0.808096564531105,0.255556792312225
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0117760577701231,0.47569153394803,0.0247556597704966,1.82705433270818,1135,0.861947238565193,0.260460734695383
"{fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0139030109356519,0.518375241779497,0.0268203606482538,1.99099555882647,1340,0.854588253160712,0.285887230358147
"{polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar,RT_popular=muy muchos} => {difusion=alta}",0.0150754290220166,0.482884679295447,0.0312195223174452,1.85468204191654,1453,0.828705440900563,0.270393483347413
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_verified=Sin verificar,RT_popular=amigos medios} => {difusion=alta}",0.0120354423025046,0.26685070163331,0.0451017824905065,1.02493043455893,1160,0.73360206499063,0.156538445580344
"{fecha_inicio_T_momento=Noche,n_char=corto,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0137785063601087,0.265919102923508,0.0518146541885414,1.02135231441674,1328,0.698887343532684,0.159420059949839
"{fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0114025440434936,0.277595352361708,0.0410761345479446,1.06619890218084,1099,0.756063532946984,0.160695340961279
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0118383100578946,0.318181818181818,0.0372061173248117,1.22208496054834,1141,0.781001488797705,0.181825427302434
"{n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.0112261625614741,0.286546610169492,0.0391774397709116,1.10057923732191,1082,0.767165683028645,0.164832243476393
"{n_char=largo,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0229503434251209,0.278800100831863,0.0823182751966135,1.07082614642451,2212,0.556853582554517,0.183474331120482
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for Android} => {difusion=alta}",0.011734556244942,0.270057306590258,0.0434520968645598,1.03724648616332,1131,0.742637916947888,0.157563920689725
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Neutro,retweet_es_finde=Finde} => {difusion=alta}",0.0147434168205682,0.317612874385338,0.0464194559150049,1.21989973934038,1421,0.732582513234093,0.187119978278187
"{fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0256168164180034,0.303764763779528,0.0843310991678944,1.16671138370122,2469,0.551686014372581,0.201077408589373
"{fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0267269822165965,0.266005782734407,0.100475192463323,1.02168523756705,2576,0.478541705484131,0.184329901807946
"{1_resp=desde el pasado,n_char=corto,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.011143159511112,0.395434462444772,0.0281795355979332,1.51879988679971,1074,0.836998803111909,0.219116768960491
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0107385196405968,0.394435975609756,0.0272250005187691,1.51496486017452,1035,0.842109208110033,0.217840447356962
"{1_resp=desde el pasado,polaridad=Neutro,retweet_es_finde=Finde,retweet_source=Twitter for Android,retweet_verified=Sin verificar} => {difusion=alta}",0.0119628146334378,0.403428971308607,0.0296528397418605,1.54950550381231,1153,0.829732452703459,0.224688104846142
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0103546305326721,0.361856417693981,0.0286153016123343,1.38983204153109,998,0.831756907723244,0.20081344037644
"{1_resp=desde el pasado,fecha_inicio_T_momento=Tarde,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0101782490506526,0.356468023255814,0.0285530493245627,1.36913608900302,981,0.831639679880886,0.197780516768578
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,n_char=largo,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0117968085327136,0.404338549075391,0.0291755722022784,1.55299904506991,1137,0.832380738914416,0.224824092422449
"{1_resp=desde el pasado,n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0112780394679504,0.368100237047071,0.0306385009649105,1.4138135429613,1087,0.821253709198813,0.205708682323647
"{1_resp=desde el pasado,fecha_inicio_T_momento=Noche,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0141001431802619,0.407374100719424,0.034612272000996,1.5646581085335,1359,0.803738317757009,0.230765236380275
"{fecha_inicio_T_momento=Noche,n_char=largo,polaridad=Neutro,retweet_es_finde=Finde,retweet_verified=Sin verificar} => {difusion=alta}",0.0103857566765579,0.289808917197452,0.035836566993837,1.11310923158224,1001,0.785566486368752,0.164849465373254
